date,geo_name,latitude,longitude,vessel_type,num_ships
2019-01-01,Murmansk,68.97518069,33.05367146,Cargo,6
2019-01-01,Murmansk,68.97518069,33.05367146,Tanker,2
2019-01-01,Novorossiysk,44.7252759,37.7760587,Cargo,4
2019-01-01,Novorossiysk,44.7252759,37.7760587,Tanker,7
2019-01-01,Primorsk,60.33400206,28.71043499,Tanker,2
2019-01-01,St. Petersburg,59.87974862,30.19520534,Cargo,10
2019-01-01,St. Petersburg,59.87974862,30.19520534,Tanker,5
2019-01-01,Ust-Luga,59.67942354,28.40689607,Cargo,2
2019-01-01,Ust-Luga,59.67942354,28.40689607,Tanker,2
2019-01-01,Vanino,49.08644498,140.2727319,Cargo,5
2019-01-01,Vladivostok,43.0896029,131.8748952,Cargo,12
2019-01-01,Vladivostok,43.0896029,131.8748952,Tanker,5
2019-01-01,Vostochny,42.75240645,133.0568527,Cargo,2
2019-01-01,Vostochny,42.75240645,133.0568527,Tanker,1
2019-01-02,Murmansk,68.97518069,33.05367146,Cargo,8
2019-01-02,Murmansk,68.97518069,33.05367146,Tanker,3
2019-01-02,Novorossiysk,44.7252759,37.7760587,Cargo,5
2019-01-02,Novorossiysk,44.7252759,37.7760587,Tanker,8
2019-01-02,Primorsk,60.33400206,28.71043499,Tanker,1
2019-01-02,Sabetta,71.27891484,72.09328074,Cargo,1
2019-01-02,Sabetta,71.27891484,72.09328074,Tanker,1
2019-01-02,Sevastopol,44.6216741,33.52471752,Cargo,1
2019-01-02,St. Petersburg,59.87974862,30.19520534,Cargo,14
2019-01-02,St. Petersburg,59.87974862,30.19520534,Tanker,7
2019-01-02,Ust-Luga,59.67942354,28.40689607,Cargo,3
2019-01-02,Ust-Luga,59.67942354,28.40689607,Tanker,6
2019-01-02,Vanino,49.08644498,140.2727319,Cargo,5
2019-01-02,Vladivostok,43.0896029,131.8748952,Cargo,15
2019-01-02,Vladivostok,43.0896029,131.8748952,Tanker,2
2019-01-02,Vostochny,42.75240645,133.0568527,Cargo,11
2019-01-02,Vostochny,42.75240645,133.0568527,Tanker,1
2019-01-03,Murmansk,68.97518069,33.05367146,Cargo,5
2019-01-03,Murmansk,68.97518069,33.05367146,Tanker,3
2019-01-03,Novorossiysk,44.7252759,37.7760587,Cargo,5
2019-01-03,Novorossiysk,44.7252759,37.7760587,Tanker,9
2019-01-03,Sabetta,71.27891484,72.09328074,Tanker,2
2019-01-03,St. Petersburg,59.87974862,30.19520534,Cargo,16
2019-01-03,St. Petersburg,59.87974862,30.19520534,Tanker,12
2019-01-03,Ust-Luga,59.67942354,28.40689607,Cargo,4
2019-01-03,Ust-Luga,59.67942354,28.40689607,Tanker,4
2019-01-03,Vanino,49.08644498,140.2727319,Cargo,4
2019-01-03,Vladivostok,43.0896029,131.8748952,Cargo,14
2019-01-03,Vladivostok,43.0896029,131.8748952,Tanker,2
2019-01-03,Vostochny,42.75240645,133.0568527,Cargo,4
2019-01-04,Murmansk,68.97518069,33.05367146,Cargo,5
2019-01-04,Murmansk,68.97518069,33.05367146,Tanker,3
2019-01-04,Novorossiysk,44.7252759,37.7760587,Cargo,7
2019-01-04,Novorossiysk,44.7252759,37.7760587,Tanker,11
2019-01-04,Primorsk,60.33400206,28.71043499,Tanker,2
2019-01-04,Sabetta,71.27891484,72.09328074,Cargo,1
2019-01-04,Sabetta,71.27891484,72.09328074,Tanker,2
2019-01-04,St. Petersburg,59.87974862,30.19520534,Cargo,15
2019-01-04,St. Petersburg,59.87974862,30.19520534,Tanker,10
2019-01-04,Ust-Luga,59.67942354,28.40689607,Cargo,3
2019-01-04,Ust-Luga,59.67942354,28.40689607,Tanker,5
2019-01-04,Vanino,49.08644498,140.2727319,Cargo,3
2019-01-04,Vladivostok,43.0896029,131.8748952,Cargo,18
2019-01-04,Vladivostok,43.0896029,131.8748952,Tanker,5
2019-01-04,Vostochny,42.75240645,133.0568527,Cargo,11
2019-01-04,Vostochny,42.75240645,133.0568527,Tanker,2
2019-01-05,Murmansk,68.97518069,33.05367146,Cargo,1
2019-01-05,Murmansk,68.97518069,33.05367146,Tanker,2
2019-01-05,Novorossiysk,44.7252759,37.7760587,Cargo,8
2019-01-05,Novorossiysk,44.7252759,37.7760587,Tanker,8
2019-01-05,Primorsk,60.33400206,28.71043499,Tanker,1
2019-01-05,Sabetta,71.27891484,72.09328074,Tanker,2
2019-01-05,St. Petersburg,59.87974862,30.19520534,Cargo,18
2019-01-05,St. Petersburg,59.87974862,30.19520534,Tanker,10
2019-01-05,Ust-Luga,59.67942354,28.40689607,Cargo,2
2019-01-05,Ust-Luga,59.67942354,28.40689607,Tanker,1
2019-01-05,Vanino,49.08644498,140.2727319,Cargo,5
2019-01-05,Vladivostok,43.0896029,131.8748952,Cargo,17
2019-01-05,Vladivostok,43.0896029,131.8748952,Tanker,4
2019-01-05,Vostochny,42.75240645,133.0568527,Cargo,5
2019-01-05,Vostochny,42.75240645,133.0568527,Tanker,2
2019-01-06,Murmansk,68.97518069,33.05367146,Cargo,5
2019-01-06,Murmansk,68.97518069,33.05367146,Tanker,2
2019-01-06,Novorossiysk,44.7252759,37.7760587,Cargo,7
2019-01-06,Novorossiysk,44.7252759,37.7760587,Tanker,10
2019-01-06,Sabetta,71.27891484,72.09328074,Tanker,3
2019-01-06,Sevastopol,44.6216741,33.52471752,Cargo,1
2019-01-06,St. Petersburg,59.87974862,30.19520534,Cargo,14
2019-01-06,St. Petersburg,59.87974862,30.19520534,Tanker,7
2019-01-06,Ust-Luga,59.67942354,28.40689607,Cargo,11
2019-01-06,Ust-Luga,59.67942354,28.40689607,Tanker,4
2019-01-06,Vanino,49.08644498,140.2727319,Cargo,7
2019-01-06,Vladivostok,43.0896029,131.8748952,Cargo,20
2019-01-06,Vladivostok,43.0896029,131.8748952,Tanker,4
2019-01-06,Vostochny,42.75240645,133.0568527,Cargo,7
2019-01-07,Murmansk,68.97518069,33.05367146,Cargo,3
2019-01-07,Murmansk,68.97518069,33.05367146,Tanker,3
2019-01-07,Novorossiysk,44.7252759,37.7760587,Cargo,4
2019-01-07,Novorossiysk,44.7252759,37.7760587,Tanker,11
2019-01-07,Primorsk,60.33400206,28.71043499,Tanker,1
2019-01-07,Sabetta,71.27891484,72.09328074,Tanker,1
2019-01-07,St. Petersburg,59.87974862,30.19520534,Cargo,14
2019-01-07,St. Petersburg,59.87974862,30.19520534,Tanker,8
2019-01-07,Ust-Luga,59.67942354,28.40689607,Cargo,4
2019-01-07,Ust-Luga,59.67942354,28.40689607,Tanker,1
2019-01-07,Vanino,49.08644498,140.2727319,Cargo,6
2019-01-07,Vladivostok,43.0896029,131.8748952,Cargo,12
2019-01-07,Vladivostok,43.0896029,131.8748952,Tanker,7
2019-01-07,Vostochny,42.75240645,133.0568527,Cargo,7
2019-01-08,Murmansk,68.97518069,33.05367146,Cargo,5
2019-01-08,Murmansk,68.97518069,33.05367146,Tanker,1
2019-01-08,Novorossiysk,44.7252759,37.7760587,Cargo,6
2019-01-08,Novorossiysk,44.7252759,37.7760587,Tanker,9
2019-01-08,Sabetta,71.27891484,72.09328074,Tanker,1
2019-01-08,Sevastopol,44.6216741,33.52471752,Cargo,1
2019-01-08,St. Petersburg,59.87974862,30.19520534,Cargo,20
2019-01-08,St. Petersburg,59.87974862,30.19520534,Tanker,10
2019-01-08,Ust-Luga,59.67942354,28.40689607,Cargo,3
2019-01-08,Ust-Luga,59.67942354,28.40689607,Tanker,3
2019-01-08,Vanino,49.08644498,140.2727319,Cargo,7
2019-01-08,Vanino,49.08644498,140.2727319,Tanker,1
2019-01-08,Vladivostok,43.0896029,131.8748952,Cargo,12
2019-01-08,Vladivostok,43.0896029,131.8748952,Tanker,4
2019-01-08,Vostochny,42.75240645,133.0568527,Cargo,7
2019-01-08,Vostochny,42.75240645,133.0568527,Tanker,1
2019-01-09,Murmansk,68.97518069,33.05367146,Cargo,4
2019-01-09,Murmansk,68.97518069,33.05367146,Tanker,2
2019-01-09,Novorossiysk,44.7252759,37.7760587,Cargo,7
2019-01-09,Novorossiysk,44.7252759,37.7760587,Tanker,9
2019-01-09,Primorsk,60.33400206,28.71043499,Tanker,2
2019-01-09,Sabetta,71.27891484,72.09328074,Cargo,2
2019-01-09,Sabetta,71.27891484,72.09328074,Tanker,1
2019-01-09,St. Petersburg,59.87974862,30.19520534,Cargo,14
2019-01-09,St. Petersburg,59.87974862,30.19520534,Tanker,11
2019-01-09,Ust-Luga,59.67942354,28.40689607,Cargo,6
2019-01-09,Ust-Luga,59.67942354,28.40689607,Tanker,5
2019-01-09,Vanino,49.08644498,140.2727319,Cargo,6
2019-01-09,Vladivostok,43.0896029,131.8748952,Cargo,7
2019-01-09,Vladivostok,43.0896029,131.8748952,Tanker,5
2019-01-09,Vostochny,42.75240645,133.0568527,Cargo,3
2019-01-09,Vostochny,42.75240645,133.0568527,Tanker,2
2019-01-10,Murmansk,68.97518069,33.05367146,Cargo,4
2019-01-10,Murmansk,68.97518069,33.05367146,Tanker,2
2019-01-10,Novorossiysk,44.7252759,37.7760587,Cargo,5
2019-01-10,Novorossiysk,44.7252759,37.7760587,Tanker,5
2019-01-10,Primorsk,60.33400206,28.71043499,Tanker,2
2019-01-10,St. Petersburg,59.87974862,30.19520534,Cargo,13
2019-01-10,St. Petersburg,59.87974862,30.19520534,Tanker,14
2019-01-10,Ust-Luga,59.67942354,28.40689607,Cargo,1
2019-01-10,Ust-Luga,59.67942354,28.40689607,Tanker,5
2019-01-10,Vanino,49.08644498,140.2727319,Cargo,6
2019-01-10,Vladivostok,43.0896029,131.8748952,Cargo,11
2019-01-10,Vladivostok,43.0896029,131.8748952,Tanker,4
2019-01-10,Vostochny,42.75240645,133.0568527,Cargo,3
2019-01-10,Vostochny,42.75240645,133.0568527,Tanker,2
2019-01-11,Murmansk,68.97518069,33.05367146,Cargo,6
2019-01-11,Murmansk,68.97518069,33.05367146,Tanker,3
2019-01-11,Novorossiysk,44.7252759,37.7760587,Cargo,5
2019-01-11,Novorossiysk,44.7252759,37.7760587,Tanker,7
2019-01-11,Primorsk,60.33400206,28.71043499,Tanker,2
2019-01-11,Sabetta,71.27891484,72.09328074,Cargo,1
2019-01-11,Sabetta,71.27891484,72.09328074,Tanker,1
2019-01-11,St. Petersburg,59.87974862,30.19520534,Cargo,20
2019-01-11,St. Petersburg,59.87974862,30.19520534,Tanker,12
2019-01-11,Ust-Luga,59.67942354,28.40689607,Cargo,8
2019-01-11,Ust-Luga,59.67942354,28.40689607,Tanker,1
2019-01-11,Vanino,49.08644498,140.2727319,Cargo,8
2019-01-11,Vladivostok,43.0896029,131.8748952,Cargo,19
2019-01-11,Vladivostok,43.0896029,131.8748952,Tanker,4
2019-01-11,Vostochny,42.75240645,133.0568527,Cargo,3
2019-01-11,Vostochny,42.75240645,133.0568527,Tanker,3
2019-01-12,Murmansk,68.97518069,33.05367146,Cargo,6
2019-01-12,Murmansk,68.97518069,33.05367146,Tanker,2
2019-01-12,Novorossiysk,44.7252759,37.7760587,Cargo,8
2019-01-12,Novorossiysk,44.7252759,37.7760587,Tanker,11
2019-01-12,Primorsk,60.33400206,28.71043499,Tanker,2
2019-01-12,Sabetta,71.27891484,72.09328074,Tanker,2
2019-01-12,St. Petersburg,59.87974862,30.19520534,Cargo,15
2019-01-12,St. Petersburg,59.87974862,30.19520534,Tanker,7
2019-01-12,Ust-Luga,59.67942354,28.40689607,Cargo,3
2019-01-12,Ust-Luga,59.67942354,28.40689607,Tanker,4
2019-01-12,Vanino,49.08644498,140.2727319,Cargo,6
2019-01-12,Vladivostok,43.0896029,131.8748952,Cargo,15
2019-01-12,Vladivostok,43.0896029,131.8748952,Tanker,9
2019-01-12,Vostochny,42.75240645,133.0568527,Cargo,9
2019-01-12,Vostochny,42.75240645,133.0568527,Tanker,1
2019-01-13,Murmansk,68.97518069,33.05367146,Cargo,4
2019-01-13,Novorossiysk,44.7252759,37.7760587,Cargo,6
2019-01-13,Novorossiysk,44.7252759,37.7760587,Tanker,9
2019-01-13,Primorsk,60.33400206,28.71043499,Cargo,1
2019-01-13,Primorsk,60.33400206,28.71043499,Tanker,1
2019-01-13,Sabetta,71.27891484,72.09328074,Cargo,1
2019-01-13,Sabetta,71.27891484,72.09328074,Tanker,1
2019-01-13,Sevastopol,44.6216741,33.52471752,Cargo,1
2019-01-13,St. Petersburg,59.87974862,30.19520534,Cargo,14
2019-01-13,St. Petersburg,59.87974862,30.19520534,Tanker,8
2019-01-13,Ust-Luga,59.67942354,28.40689607,Cargo,6
2019-01-13,Ust-Luga,59.67942354,28.40689607,Tanker,2
2019-01-13,Vanino,49.08644498,140.2727319,Cargo,6
2019-01-13,Vladivostok,43.0896029,131.8748952,Cargo,12
2019-01-13,Vladivostok,43.0896029,131.8748952,Tanker,5
2019-01-13,Vostochny,42.75240645,133.0568527,Cargo,8
2019-01-13,Vostochny,42.75240645,133.0568527,Tanker,2
2019-01-14,Murmansk,68.97518069,33.05367146,Cargo,4
2019-01-14,Murmansk,68.97518069,33.05367146,Tanker,4
2019-01-14,Novorossiysk,44.7252759,37.7760587,Cargo,5
2019-01-14,Novorossiysk,44.7252759,37.7760587,Tanker,7
2019-01-14,Primorsk,60.33400206,28.71043499,Tanker,2
2019-01-14,Sabetta,71.27891484,72.09328074,Tanker,2
2019-01-14,St. Petersburg,59.87974862,30.19520534,Cargo,15
2019-01-14,St. Petersburg,59.87974862,30.19520534,Tanker,6
2019-01-14,Ust-Luga,59.67942354,28.40689607,Cargo,4
2019-01-14,Ust-Luga,59.67942354,28.40689607,Tanker,1
2019-01-14,Vanino,49.08644498,140.2727319,Cargo,7
2019-01-14,Vladivostok,43.0896029,131.8748952,Cargo,14
2019-01-14,Vladivostok,43.0896029,131.8748952,Tanker,3
2019-01-14,Vostochny,42.75240645,133.0568527,Cargo,5
2019-01-14,Vostochny,42.75240645,133.0568527,Tanker,1
2019-01-15,Murmansk,68.97518069,33.05367146,Cargo,5
2019-01-15,Murmansk,68.97518069,33.05367146,Tanker,2
2019-01-15,Novorossiysk,44.7252759,37.7760587,Cargo,5
2019-01-15,Novorossiysk,44.7252759,37.7760587,Tanker,7
2019-01-15,Primorsk,60.33400206,28.71043499,Tanker,3
2019-01-15,St. Petersburg,59.87974862,30.19520534,Cargo,19
2019-01-15,St. Petersburg,59.87974862,30.19520534,Tanker,12
2019-01-15,Ust-Luga,59.67942354,28.40689607,Cargo,4
2019-01-15,Ust-Luga,59.67942354,28.40689607,Tanker,7
2019-01-15,Vanino,49.08644498,140.2727319,Cargo,9
2019-01-15,Vladivostok,43.0896029,131.8748952,Cargo,17
2019-01-15,Vladivostok,43.0896029,131.8748952,Tanker,4
2019-01-15,Vostochny,42.75240645,133.0568527,Cargo,8
2019-01-15,Vostochny,42.75240645,133.0568527,Tanker,1
2019-01-16,Murmansk,68.97518069,33.05367146,Cargo,5
2019-01-16,Murmansk,68.97518069,33.05367146,Tanker,3
2019-01-16,Novorossiysk,44.7252759,37.7760587,Cargo,8
2019-01-16,Novorossiysk,44.7252759,37.7760587,Tanker,9
2019-01-16,Primorsk,60.33400206,28.71043499,Tanker,4
2019-01-16,Sevastopol,44.6216741,33.52471752,Cargo,1
2019-01-16,St. Petersburg,59.87974862,30.19520534,Cargo,15
2019-01-16,St. Petersburg,59.87974862,30.19520534,Tanker,12
2019-01-16,Ust-Luga,59.67942354,28.40689607,Cargo,6
2019-01-16,Ust-Luga,59.67942354,28.40689607,Tanker,5
2019-01-16,Vanino,49.08644498,140.2727319,Cargo,8
2019-01-16,Vladivostok,43.0896029,131.8748952,Cargo,18
2019-01-16,Vladivostok,43.0896029,131.8748952,Tanker,4
2019-01-16,Vostochny,42.75240645,133.0568527,Cargo,1
2019-01-17,Murmansk,68.97518069,33.05367146,Cargo,5
2019-01-17,Murmansk,68.97518069,33.05367146,Tanker,3
2019-01-17,Novorossiysk,44.7252759,37.7760587,Cargo,9
2019-01-17,Novorossiysk,44.7252759,37.7760587,Tanker,11
2019-01-17,Sevastopol,44.6216741,33.52471752,Cargo,2
2019-01-17,St. Petersburg,59.87974862,30.19520534,Cargo,14
2019-01-17,St. Petersburg,59.87974862,30.19520534,Tanker,11
2019-01-17,Ust-Luga,59.67942354,28.40689607,Cargo,3
2019-01-17,Ust-Luga,59.67942354,28.40689607,Tanker,5
2019-01-17,Vanino,49.08644498,140.2727319,Cargo,8
2019-01-17,Vladivostok,43.0896029,131.8748952,Cargo,13
2019-01-17,Vladivostok,43.0896029,131.8748952,Tanker,2
2019-01-17,Vostochny,42.75240645,133.0568527,Cargo,6
2019-01-18,Murmansk,68.97518069,33.05367146,Cargo,7
2019-01-18,Murmansk,68.97518069,33.05367146,Tanker,2
2019-01-18,Novorossiysk,44.7252759,37.7760587,Cargo,5
2019-01-18,Novorossiysk,44.7252759,37.7760587,Tanker,11
2019-01-18,Primorsk,60.33400206,28.71043499,Tanker,2
2019-01-18,Sabetta,71.27891484,72.09328074,Tanker,1
2019-01-18,Sevastopol,44.6216741,33.52471752,Cargo,2
2019-01-18,St. Petersburg,59.87974862,30.19520534,Cargo,16
2019-01-18,St. Petersburg,59.87974862,30.19520534,Tanker,12
2019-01-18,Ust-Luga,59.67942354,28.40689607,Cargo,5
2019-01-18,Ust-Luga,59.67942354,28.40689607,Tanker,6
2019-01-18,Vanino,49.08644498,140.2727319,Cargo,7
2019-01-18,Vladivostok,43.0896029,131.8748952,Cargo,18
2019-01-18,Vladivostok,43.0896029,131.8748952,Tanker,7
2019-01-18,Vostochny,42.75240645,133.0568527,Cargo,7
2019-01-18,Vostochny,42.75240645,133.0568527,Tanker,3
2019-01-19,Murmansk,68.97518069,33.05367146,Cargo,5
2019-01-19,Novorossiysk,44.7252759,37.7760587,Cargo,5
2019-01-19,Novorossiysk,44.7252759,37.7760587,Tanker,7
2019-01-19,Primorsk,60.33400206,28.71043499,Tanker,2
2019-01-19,Sabetta,71.27891484,72.09328074,Tanker,2
2019-01-19,Sevastopol,44.6216741,33.52471752,Cargo,1
2019-01-19,St. Petersburg,59.87974862,30.19520534,Cargo,22
2019-01-19,St. Petersburg,59.87974862,30.19520534,Tanker,13
2019-01-19,Ust-Luga,59.67942354,28.40689607,Cargo,4
2019-01-19,Ust-Luga,59.67942354,28.40689607,Tanker,2
2019-01-19,Vanino,49.08644498,140.2727319,Cargo,8
2019-01-19,Vladivostok,43.0896029,131.8748952,Cargo,18
2019-01-19,Vladivostok,43.0896029,131.8748952,Tanker,7
2019-01-19,Vostochny,42.75240645,133.0568527,Cargo,6
2019-01-19,Vostochny,42.75240645,133.0568527,Tanker,2
2019-01-20,Murmansk,68.97518069,33.05367146,Cargo,9
2019-01-20,Novorossiysk,44.7252759,37.7760587,Cargo,10
2019-01-20,Novorossiysk,44.7252759,37.7760587,Tanker,9
2019-01-20,Primorsk,60.33400206,28.71043499,Tanker,2
2019-01-20,Sabetta,71.27891484,72.09328074,Tanker,2
2019-01-20,Sevastopol,44.6216741,33.52471752,Cargo,1
2019-01-20,St. Petersburg,59.87974862,30.19520534,Cargo,17
2019-01-20,St. Petersburg,59.87974862,30.19520534,Tanker,13
2019-01-20,Ust-Luga,59.67942354,28.40689607,Cargo,6
2019-01-20,Ust-Luga,59.67942354,28.40689607,Tanker,4
2019-01-20,Vanino,49.08644498,140.2727319,Cargo,8
2019-01-20,Vladivostok,43.0896029,131.8748952,Cargo,20
2019-01-20,Vladivostok,43.0896029,131.8748952,Tanker,4
2019-01-20,Vostochny,42.75240645,133.0568527,Cargo,7
2019-01-20,Vostochny,42.75240645,133.0568527,Tanker,1
2019-01-21,Murmansk,68.97518069,33.05367146,Cargo,7
2019-01-21,Murmansk,68.97518069,33.05367146,Tanker,1
2019-01-21,Novorossiysk,44.7252759,37.7760587,Cargo,8
2019-01-21,Novorossiysk,44.7252759,37.7760587,Tanker,7
2019-01-21,Primorsk,60.33400206,28.71043499,Tanker,1
2019-01-21,Sabetta,71.27891484,72.09328074,Cargo,1
2019-01-21,Sabetta,71.27891484,72.09328074,Tanker,3
2019-01-21,St. Petersburg,59.87974862,30.19520534,Cargo,21
2019-01-21,St. Petersburg,59.87974862,30.19520534,Tanker,9
2019-01-21,Ust-Luga,59.67942354,28.40689607,Cargo,4
2019-01-21,Ust-Luga,59.67942354,28.40689607,Tanker,1
2019-01-21,Vanino,49.08644498,140.2727319,Cargo,8
2019-01-21,Vladivostok,43.0896029,131.8748952,Cargo,13
2019-01-21,Vladivostok,43.0896029,131.8748952,Tanker,8
2019-01-21,Vostochny,42.75240645,133.0568527,Cargo,6
2019-01-21,Vostochny,42.75240645,133.0568527,Tanker,1
2019-01-22,Murmansk,68.97518069,33.05367146,Cargo,7
2019-01-22,Murmansk,68.97518069,33.05367146,Tanker,4
2019-01-22,Novorossiysk,44.7252759,37.7760587,Cargo,8
2019-01-22,Novorossiysk,44.7252759,37.7760587,Tanker,10
2019-01-22,Primorsk,60.33400206,28.71043499,Tanker,2
2019-01-22,Sabetta,71.27891484,72.09328074,Tanker,2
2019-01-22,Sevastopol,44.6216741,33.52471752,Cargo,2
2019-01-22,St. Petersburg,59.87974862,30.19520534,Cargo,21
2019-01-22,St. Petersburg,59.87974862,30.19520534,Tanker,15
2019-01-22,Ust-Luga,59.67942354,28.40689607,Cargo,4
2019-01-22,Ust-Luga,59.67942354,28.40689607,Tanker,4
2019-01-22,Vanino,49.08644498,140.2727319,Cargo,8
2019-01-22,Vladivostok,43.0896029,131.8748952,Cargo,12
2019-01-22,Vladivostok,43.0896029,131.8748952,Tanker,9
2019-01-22,Vostochny,42.75240645,133.0568527,Cargo,6
2019-01-22,Vostochny,42.75240645,133.0568527,Tanker,1
2019-01-23,Murmansk,68.97518069,33.05367146,Cargo,7
2019-01-23,Murmansk,68.97518069,33.05367146,Tanker,3
2019-01-23,Novorossiysk,44.7252759,37.7760587,Cargo,6
2019-01-23,Novorossiysk,44.7252759,37.7760587,Tanker,6
2019-01-23,Primorsk,60.33400206,28.71043499,Tanker,1
2019-01-23,Sabetta,71.27891484,72.09328074,Tanker,1
2019-01-23,Sevastopol,44.6216741,33.52471752,Cargo,1
2019-01-23,St. Petersburg,59.87974862,30.19520534,Cargo,21
2019-01-23,St. Petersburg,59.87974862,30.19520534,Tanker,15
2019-01-23,Ust-Luga,59.67942354,28.40689607,Cargo,5
2019-01-23,Ust-Luga,59.67942354,28.40689607,Tanker,2
2019-01-23,Vanino,49.08644498,140.2727319,Cargo,9
2019-01-23,Vladivostok,43.0896029,131.8748952,Cargo,14
2019-01-23,Vladivostok,43.0896029,131.8748952,Tanker,8
2019-01-23,Vostochny,42.75240645,133.0568527,Cargo,6
2019-01-23,Vostochny,42.75240645,133.0568527,Tanker,1
2019-01-24,Murmansk,68.97518069,33.05367146,Cargo,6
2019-01-24,Murmansk,68.97518069,33.05367146,Tanker,2
2019-01-24,Novorossiysk,44.7252759,37.7760587,Cargo,7
2019-01-24,Novorossiysk,44.7252759,37.7760587,Tanker,7
2019-01-24,Primorsk,60.33400206,28.71043499,Tanker,1
2019-01-24,Sabetta,71.27891484,72.09328074,Tanker,2
2019-01-24,Sevastopol,44.6216741,33.52471752,Cargo,2
2019-01-24,St. Petersburg,59.87974862,30.19520534,Cargo,17
2019-01-24,St. Petersburg,59.87974862,30.19520534,Tanker,8
2019-01-24,Ust-Luga,59.67942354,28.40689607,Cargo,5
2019-01-24,Ust-Luga,59.67942354,28.40689607,Tanker,7
2019-01-24,Vanino,49.08644498,140.2727319,Cargo,9
2019-01-24,Vladivostok,43.0896029,131.8748952,Cargo,21
2019-01-24,Vladivostok,43.0896029,131.8748952,Tanker,4
2019-01-24,Vostochny,42.75240645,133.0568527,Cargo,2
2019-01-24,Vostochny,42.75240645,133.0568527,Tanker,2
2019-01-25,Murmansk,68.97518069,33.05367146,Cargo,6
2019-01-25,Murmansk,68.97518069,33.05367146,Tanker,2
2019-01-25,Novorossiysk,44.7252759,37.7760587,Cargo,6
2019-01-25,Novorossiysk,44.7252759,37.7760587,Tanker,6
2019-01-25,Primorsk,60.33400206,28.71043499,Tanker,2
2019-01-25,Sabetta,71.27891484,72.09328074,Tanker,1
2019-01-25,Sevastopol,44.6216741,33.52471752,Cargo,2
2019-01-25,St. Petersburg,59.87974862,30.19520534,Cargo,20
2019-01-25,St. Petersburg,59.87974862,30.19520534,Tanker,10
2019-01-25,Ust-Luga,59.67942354,28.40689607,Cargo,5
2019-01-25,Ust-Luga,59.67942354,28.40689607,Tanker,7
2019-01-25,Vanino,49.08644498,140.2727319,Cargo,9
2019-01-25,Vladivostok,43.0896029,131.8748952,Cargo,22
2019-01-25,Vladivostok,43.0896029,131.8748952,Tanker,8
2019-01-25,Vostochny,42.75240645,133.0568527,Cargo,10
2019-01-25,Vostochny,42.75240645,133.0568527,Tanker,1
2019-01-26,Murmansk,68.97518069,33.05367146,Cargo,5
2019-01-26,Murmansk,68.97518069,33.05367146,Tanker,1
2019-01-26,Novorossiysk,44.7252759,37.7760587,Cargo,5
2019-01-26,Novorossiysk,44.7252759,37.7760587,Tanker,9
2019-01-26,Primorsk,60.33400206,28.71043499,Tanker,3
2019-01-26,Sabetta,71.27891484,72.09328074,Tanker,3
2019-01-26,Sevastopol,44.6216741,33.52471752,Cargo,3
2019-01-26,St. Petersburg,59.87974862,30.19520534,Cargo,21
2019-01-26,St. Petersburg,59.87974862,30.19520534,Tanker,13
2019-01-26,Ust-Luga,59.67942354,28.40689607,Cargo,5
2019-01-26,Ust-Luga,59.67942354,28.40689607,Tanker,3
2019-01-26,Vanino,49.08644498,140.2727319,Cargo,8
2019-01-26,Vladivostok,43.0896029,131.8748952,Cargo,13
2019-01-26,Vladivostok,43.0896029,131.8748952,Tanker,6
2019-01-26,Vostochny,42.75240645,133.0568527,Cargo,7
2019-01-26,Vostochny,42.75240645,133.0568527,Tanker,3
2019-01-27,Murmansk,68.97518069,33.05367146,Cargo,4
2019-01-27,Murmansk,68.97518069,33.05367146,Tanker,2
2019-01-27,Novorossiysk,44.7252759,37.7760587,Cargo,9
2019-01-27,Novorossiysk,44.7252759,37.7760587,Tanker,11
2019-01-27,Primorsk,60.33400206,28.71043499,Tanker,1
2019-01-27,Sabetta,71.27891484,72.09328074,Tanker,2
2019-01-27,St. Petersburg,59.87974862,30.19520534,Cargo,18
2019-01-27,St. Petersburg,59.87974862,30.19520534,Tanker,9
2019-01-27,Ust-Luga,59.67942354,28.40689607,Cargo,7
2019-01-27,Ust-Luga,59.67942354,28.40689607,Tanker,6
2019-01-27,Vanino,49.08644498,140.2727319,Cargo,7
2019-01-27,Vladivostok,43.0896029,131.8748952,Cargo,22
2019-01-27,Vladivostok,43.0896029,131.8748952,Tanker,3
2019-01-27,Vostochny,42.75240645,133.0568527,Cargo,8
2019-01-28,Murmansk,68.97518069,33.05367146,Cargo,3
2019-01-28,Murmansk,68.97518069,33.05367146,Tanker,2
2019-01-28,Novorossiysk,44.7252759,37.7760587,Cargo,8
2019-01-28,Novorossiysk,44.7252759,37.7760587,Tanker,14
2019-01-28,Primorsk,60.33400206,28.71043499,Tanker,2
2019-01-28,Sabetta,71.27891484,72.09328074,Cargo,1
2019-01-28,Sabetta,71.27891484,72.09328074,Tanker,1
2019-01-28,Sevastopol,44.6216741,33.52471752,Cargo,1
2019-01-28,St. Petersburg,59.87974862,30.19520534,Cargo,19
2019-01-28,St. Petersburg,59.87974862,30.19520534,Tanker,18
2019-01-28,Ust-Luga,59.67942354,28.40689607,Cargo,5
2019-01-28,Ust-Luga,59.67942354,28.40689607,Tanker,2
2019-01-28,Vanino,49.08644498,140.2727319,Cargo,8
2019-01-28,Vladivostok,43.0896029,131.8748952,Cargo,16
2019-01-28,Vladivostok,43.0896029,131.8748952,Tanker,6
